time,value
2026-06-17T20:22:08.663355601Z,53
2026-06-17T20:22:10.668206614Z,54
2026-06-17T20:22:16.663552712Z,55
2026-06-17T20:22:18.666482613Z,53
2026-06-17T20:22:20.667499423Z,54
2026-06-17T20:22:22.663470499Z,52
2026-06-17T20:22:24.663192339Z,55
2026-06-17T20:22:28.981383885Z,53
2026-06-17T20:22:28.985770948Z,54
2026-06-17T20:22:36.825204851Z,53
2026-06-17T20:22:38.833017744Z,55
2026-06-17T20:22:40.933026416Z,54
2026-06-17T20:22:46.736663651Z,52
2026-06-17T20:22:48.778911124Z,55
2026-06-17T20:22:50.827674818Z,53
2026-06-17T20:22:52.826433906Z,55
2026-06-17T20:22:54.834595972Z,50
2026-06-17T20:22:56.89200237Z,52
2026-06-17T20:22:58.70004617Z,53
2026-06-17T20:23:00.739444747Z,54
2026-06-17T20:23:06.663174534Z,51
2026-06-17T20:23:08.662874255Z,54
2026-06-17T20:23:12.665549018Z,53
2026-06-17T20:23:14.714302786Z,56
2026-06-17T20:23:16.665742351Z,53
2026-06-17T20:23:18.66462385Z,52
2026-06-17T20:23:20.666860638Z,54
2026-06-17T20:23:22.670074823Z,56
2026-06-17T20:23:24.669294333Z,57
2026-06-17T20:23:26.665378525Z,54
2026-06-17T20:23:28.669105977Z,53
2026-06-17T20:23:30.66886636Z,54
2026-06-17T20:23:38.717133425Z,53
2026-06-17T20:23:42.722361452Z,52
2026-06-17T20:23:44.680098884Z,55
2026-06-17T20:23:46.665219348Z,54
2026-06-17T20:23:48.663845798Z,57
2026-06-17T20:23:50.668435912Z,55
2026-06-17T20:23:52.667487406Z,54
2026-06-17T20:23:58.707223157Z,55
2026-06-17T20:24:00.665471947Z,54
2026-06-17T20:24:06.663493866Z,55
2026-06-17T20:24:08.665160687Z,54
2026-06-17T20:24:10.6630607Z,53
2026-06-17T20:24:12.66511118Z,54
2026-06-17T20:24:14.667143766Z,55
2026-06-17T20:24:16.666730342Z,54
2026-06-17T20:24:18.666096536Z,55
2026-06-17T20:24:20.665172161Z,53
2026-06-17T20:24:22.664782786Z,54
2026-06-17T20:24:24.664884097Z,55
2026-06-17T20:24:26.667971923Z,53
2026-06-17T20:24:28.664635235Z,54
2026-06-17T20:24:30.663873901Z,53
2026-06-17T20:24:32.663577211Z,55
2026-06-17T20:24:34.665718932Z,54
2026-06-17T20:24:36.665372258Z,53
2026-06-17T20:24:38.6638148Z,54
2026-06-17T20:24:40.663895954Z,53
2026-06-17T20:24:42.664057432Z,56
2026-06-17T20:24:44.663450176Z,53
2026-06-17T20:24:50.667011423Z,54
2026-06-17T20:24:52.665954788Z,53
2026-06-17T20:24:54.664830333Z,54
2026-06-17T20:24:56.664613357Z,52
2026-06-17T20:24:58.672199183Z,53
2026-06-17T20:25:02.718420775Z,54
2026-06-17T20:25:06.66478479Z,53
2026-06-17T20:25:08.664695052Z,54
2026-06-17T20:25:12.666084987Z,55
2026-06-17T20:25:14.664526292Z,53
2026-06-17T20:25:16.668233162Z,54
2026-06-17T20:25:18.667124662Z,53
2026-06-17T20:25:20.662888502Z,56
2026-06-17T20:25:22.687971762Z,54
2026-06-17T20:25:24.666686786Z,53
2026-06-17T20:25:26.663582457Z,55
2026-06-17T20:25:28.663261439Z,53
2026-06-17T20:25:30.665118807Z,55
2026-06-17T20:25:32.665707401Z,53
2026-06-17T20:25:36.669986121Z,54
2026-06-17T20:25:38.676584363Z,53
2026-06-17T20:25:42.667681879Z,57
2026-06-17T20:25:44.668002355Z,53
2026-06-17T20:25:52.668151247Z,52
2026-06-17T20:25:54.678147344Z,54
2026-06-17T20:26:02.716674515Z,52
2026-06-17T20:26:04.667536303Z,54
2026-06-17T20:26:06.664270191Z,55
2026-06-17T20:26:08.664204087Z,53
2026-06-17T20:26:10.670100899Z,51
2026-06-17T20:26:12.668136449Z,54
2026-06-17T20:26:16.663183073Z,55
2026-06-17T20:26:18.668389253Z,54
2026-06-17T20:26:22.663717482Z,53
2026-06-17T20:26:24.66427965Z,55
2026-06-17T20:26:26.665193362Z,54
2026-06-17T20:26:28.663218795Z,52
2026-06-17T20:26:30.663872262Z,53
2026-06-17T20:26:36.820837633Z,59
2026-06-17T20:26:38.666951131Z,54
2026-06-17T20:26:40.713787488Z,53
2026-06-17T20:26:42.665535705Z,54
2026-06-17T20:26:48.674753701Z,55
2026-06-17T20:26:50.731070537Z,54
2026-06-17T20:26:52.810464906Z,55
2026-06-17T20:26:56.709259814Z,54
2026-06-17T20:27:04.665668345Z,53
2026-06-17T20:27:06.671794711Z,54
2026-06-17T20:27:18.667212005Z,55
2026-06-17T20:27:20.669141474Z,54
2026-06-17T20:27:22.664148916Z,52
2026-06-17T20:27:24.664272894Z,54
2026-06-17T20:27:28.66384477Z,55
2026-06-17T20:27:32.66275922Z,54
2026-06-17T20:27:36.672424441Z,53
2026-06-17T20:27:38.66445865Z,55
2026-06-17T20:27:40.670024432Z,54
2026-06-17T20:27:42.666852447Z,53
2026-06-17T20:27:44.669423134Z,54
2026-06-17T20:27:50.715079566Z,55
2026-06-17T20:27:52.729600827Z,53
2026-06-17T20:27:58.736068Z,54
2026-06-17T20:28:00.916949908Z,52
2026-06-17T20:28:04.739354908Z,54
2026-06-17T20:28:06.728123783Z,53
2026-06-17T20:28:08.742009248Z,54
2026-06-17T20:28:10.669173766Z,57
2026-06-17T20:28:12.730798114Z,53
2026-06-17T20:28:14.666567749Z,55
2026-06-17T20:28:18.719907949Z,54
2026-06-17T20:28:22.719900272Z,55
2026-06-17T20:28:24.663729523Z,53
2026-06-17T20:28:26.667041443Z,52
2026-06-17T20:28:30.663243761Z,53
2026-06-17T20:28:32.664230554Z,52
2026-06-17T20:28:34.665452078Z,53
2026-06-17T20:28:36.665641686Z,52
2026-06-17T20:28:40.66435806Z,53
2026-06-17T20:28:46.670706142Z,54
2026-06-17T20:28:50.66865285Z,55
2026-06-17T20:28:52.666519533Z,53
2026-06-17T20:28:56.665965445Z,54
2026-06-17T20:28:58.665325869Z,55
2026-06-17T20:29:00.664687547Z,53
2026-06-17T20:29:02.665748784Z,55
2026-06-17T20:29:04.66618319Z,52
2026-06-17T20:29:06.666292402Z,51
2026-06-17T20:29:08.664885844Z,54
2026-06-17T20:29:10.663906384Z,53
2026-06-17T20:29:12.665907058Z,55
2026-06-17T20:29:16.665589131Z,53
2026-06-17T20:29:18.664964341Z,54
2026-06-17T20:29:20.66455832Z,55
2026-06-17T20:29:22.664637978Z,52
2026-06-17T20:29:24.715738971Z,54
2026-06-17T20:29:26.723505466Z,53
2026-06-17T20:29:28.727135954Z,52
2026-06-17T20:29:30.786833807Z,53
2026-06-17T20:29:32.77946017Z,54
2026-06-17T20:29:34.716382979Z,53
2026-06-17T20:29:36.720426657Z,55
2026-06-17T20:29:38.787989995Z,53
2026-06-17T20:29:40.716966209Z,52
2026-06-17T20:29:44.822585362Z,53
2026-06-17T20:29:47.082346722Z,51
2026-06-17T20:29:48.999952491Z,55
2026-06-17T20:29:50.810376156Z,53
2026-06-17T20:29:52.836569216Z,52
2026-06-17T20:29:55.132845739Z,53
2026-06-17T20:29:56.77909808Z,54
2026-06-17T20:29:59.226382473Z,55
2026-06-17T20:30:00.983756928Z,54
2026-06-17T20:30:03.016027705Z,53
2026-06-17T20:30:07.122585629Z,52
2026-06-17T20:30:09.313512849Z,53
2026-06-17T20:30:11.222136925Z,52
2026-06-17T20:30:15.093186736Z,53
2026-06-17T20:30:17.131960376Z,52
2026-06-17T20:30:18.670541562Z,54
2026-06-17T20:30:20.664331708Z,52
2026-06-17T20:30:22.665134759Z,53
2026-06-17T20:30:24.839613213Z,52
2026-06-17T20:30:26.820640272Z,54
2026-06-17T20:30:28.739170657Z,52
2026-06-17T20:30:30.814017503Z,54
2026-06-17T20:30:34.780802065Z,52
2026-06-17T20:30:37.137222301Z,54
2026-06-17T20:30:38.982020593Z,55
2026-06-17T20:30:40.900538601Z,53
2026-06-17T20:30:49.533423676Z,54
2026-06-17T20:30:51.426529694Z,53
2026-06-17T20:30:54.678952875Z,54
2026-06-17T20:30:56.664290315Z,55
2026-06-17T20:30:58.668338867Z,54
2026-06-17T20:31:06.665628306Z,52
2026-06-17T20:31:08.668033226Z,55
2026-06-17T20:31:10.934578428Z,54
2026-06-17T20:31:12.691397993Z,52
2026-06-17T20:31:15.195185123Z,54
2026-06-17T20:31:16.789860385Z,53
2026-06-17T20:31:18.804233498Z,54
2026-06-17T20:31:21.179146556Z,53
2026-06-17T20:31:23.182036294Z,56
2026-06-17T20:31:25.326526772Z,53
2026-06-17T20:31:27.022666605Z,56
2026-06-17T20:31:29.228313751Z,52
2026-06-17T20:31:31.089927327Z,56
2026-06-17T20:31:33.420485189Z,52
2026-06-17T20:31:34.668607892Z,53
2026-06-17T20:31:36.665453096Z,54
2026-06-17T20:31:38.672255156Z,55
2026-06-17T20:31:40.686307375Z,53
2026-06-17T20:31:45.031145073Z,52
2026-06-17T20:31:46.917897467Z,53
2026-06-17T20:31:48.664668632Z,55
2026-06-17T20:31:50.666416526Z,53
2026-06-17T20:31:54.731650779Z,52
2026-06-17T20:31:56.668240788Z,53
2026-06-17T20:31:58.830079781Z,52
2026-06-17T20:32:02.816861307Z,53
2026-06-17T20:32:08.665595055Z,55
2026-06-17T20:32:16.666117535Z,53
2026-06-17T20:32:18.665941429Z,54
2026-06-17T20:32:22.665432638Z,52
2026-06-17T20:32:26.668583931Z,53
2026-06-17T20:32:28.666568878Z,54
2026-06-17T20:32:32.66623804Z,53
2026-06-17T20:32:34.66480639Z,52
2026-06-17T20:32:36.667525676Z,53
2026-06-17T20:32:38.668423788Z,55
2026-06-17T20:32:40.664631607Z,50
2026-06-17T20:32:42.666892968Z,52
2026-06-17T20:32:46.673128721Z,50
2026-06-17T20:32:48.66449832Z,52
2026-06-17T20:32:50.670021312Z,53
2026-06-17T20:32:52.664796187Z,52
2026-06-17T20:32:54.729440688Z,50
2026-06-17T20:32:56.731303792Z,53
2026-06-17T20:33:00.670695928Z,56
2026-06-17T20:33:02.668609937Z,53
2026-06-17T20:33:14.664342467Z,51
2026-06-17T20:33:16.667001575Z,55
2026-06-17T20:33:18.665245768Z,54
2026-06-17T20:33:20.665329828Z,52
2026-06-17T20:33:22.664257675Z,53
2026-06-17T20:33:26.933904301Z,54
2026-06-17T20:33:29.034355453Z,52
2026-06-17T20:33:30.928128176Z,53
2026-06-17T20:33:34.666216356Z,52
2026-06-17T20:33:38.492820635Z,53
2026-06-17T20:33:40.739724691Z,54
2026-06-17T20:33:42.732988038Z,53
2026-06-17T20:33:44.779482091Z,54
2026-06-17T20:33:46.72389272Z,53
2026-06-17T20:33:50.781283518Z,54
2026-06-17T20:33:52.664663974Z,52
2026-06-17T20:33:54.66712617Z,54
2026-06-17T20:33:56.667609831Z,53
2026-06-17T20:34:02.664961035Z,56
2026-06-17T20:34:04.672023902Z,52
2026-06-17T20:34:06.667907776Z,54
2026-06-17T20:34:08.669637192Z,55
2026-06-17T20:34:10.667569787Z,54
2026-06-17T20:34:12.667505175Z,53
2026-06-17T20:34:16.664198599Z,54
2026-06-17T20:34:18.668105555Z,53
2026-06-17T20:34:20.668598352Z,54
2026-06-17T20:34:24.671503862Z,53
2026-06-17T20:34:27.998344599Z,52
2026-06-17T20:34:28.66677423Z,53
2026-06-17T20:34:30.667321975Z,52
2026-06-17T20:34:32.665694877Z,53
2026-06-17T20:34:34.671592434Z,55
2026-06-17T20:34:36.667346542Z,53
2026-06-17T20:34:38.66739035Z,54
2026-06-17T20:34:40.670594113Z,53
2026-06-17T20:34:42.670969097Z,52
2026-06-17T20:34:44.665900947Z,55
2026-06-17T20:34:46.665925519Z,54
2026-06-17T20:34:48.681095431Z,53
2026-06-17T20:34:56.716168356Z,51
2026-06-17T20:34:58.712823854Z,52
2026-06-17T20:35:02.666457979Z,54
2026-06-17T20:35:06.666970227Z,56
2026-06-17T20:35:08.670169394Z,53
2026-06-17T20:35:10.664597322Z,54
2026-06-17T20:35:12.666733497Z,55
2026-06-17T20:35:14.668928147Z,53
2026-06-17T20:35:18.666010164Z,52
2026-06-17T20:35:22.668646802Z,54
2026-06-17T20:35:24.783935Z,52
2026-06-17T20:35:26.794323691Z,54
2026-06-17T20:35:28.726412593Z,52
2026-06-17T20:35:32.812490795Z,53
2026-06-17T20:35:36.716562175Z,52
2026-06-17T20:35:38.670590876Z,53
2026-06-17T20:35:40.665426689Z,52
2026-06-17T20:35:42.666661683Z,54
2026-06-17T20:35:44.670605427Z,53
2026-06-17T20:35:46.672468372Z,54
2026-06-17T20:35:50.667130641Z,52
2026-06-17T20:35:52.664995586Z,53
2026-06-17T20:35:56.667347616Z,52
2026-06-17T20:36:00.666785802Z,53
2026-06-17T20:36:04.912950108Z,55
2026-06-17T20:36:06.835680756Z,51
2026-06-17T20:36:08.884631868Z,54
2026-06-17T20:36:12.836317161Z,55
2026-06-17T20:36:14.938028851Z,54
2026-06-17T20:36:17.028005785Z,53
2026-06-17T20:36:18.837345053Z,55
2026-06-17T20:36:22.817066769Z,51
2026-06-17T20:36:24.666915272Z,52
2026-06-17T20:36:26.812999291Z,54
2026-06-17T20:36:28.712794359Z,53
2026-06-17T20:36:30.666295085Z,54
2026-06-17T20:36:32.666916782Z,59
2026-06-17T20:36:34.667544391Z,54
2026-06-17T20:36:40.718249049Z,53
2026-06-17T20:36:42.671281014Z,52
2026-06-17T20:36:48.669900221Z,55
2026-06-17T20:36:52.670516229Z,54
2026-06-17T20:36:56.667374888Z,53
2026-06-17T20:37:00.668141044Z,54
2026-06-17T20:37:02.671483739Z,53
2026-06-17T20:37:04.673424405Z,54
2026-06-17T20:37:06.668026761Z,52
2026-06-17T20:37:08.6661318Z,53
2026-06-17T20:37:12.672020454Z,54
2026-06-17T20:37:14.666827642Z,51
2026-06-17T20:37:16.669111894Z,55
2026-06-17T20:37:18.667160471Z,53
2026-06-17T20:37:20.667524437Z,54
2026-06-17T20:37:26.668532001Z,53
2026-06-17T20:37:28.720679159Z,55
2026-06-17T20:37:30.727956632Z,54
2026-06-17T20:37:32.714617711Z,56
2026-06-17T20:37:38.668378796Z,54
2026-06-17T20:37:40.669462463Z,53
2026-06-17T20:37:42.667827427Z,55
2026-06-17T20:37:46.672593791Z,56
2026-06-17T20:37:48.668336085Z,54
2026-06-17T20:37:50.667224021Z,57
2026-06-17T20:37:52.674936971Z,55
2026-06-17T20:37:56.695004453Z,54
2026-06-17T20:37:58.669506693Z,56
2026-06-17T20:38:00.667805482Z,53
2026-06-17T20:38:02.670869318Z,56
2026-06-17T20:38:04.728149184Z,55
2026-06-17T20:38:06.791513235Z,56
2026-06-17T20:38:08.828114166Z,55
2026-06-17T20:38:10.72591241Z,56
2026-06-17T20:38:14.668926129Z,55
2026-06-17T20:38:16.675934824Z,54
2026-06-17T20:38:18.667137069Z,55
2026-06-17T20:38:22.666134206Z,57
2026-06-17T20:38:24.669321527Z,54
2026-06-17T20:38:26.671396777Z,55
2026-06-17T20:38:28.666445223Z,54
2026-06-17T20:38:30.668780759Z,56
2026-06-17T20:38:32.667952097Z,53
2026-06-17T20:38:34.668584956Z,54
2026-06-17T20:38:38.668671725Z,53
2026-06-17T20:38:40.66835341Z,55
2026-06-17T20:38:42.665714161Z,53
2026-06-17T20:38:44.671307Z,54
2026-06-17T20:38:46.666420581Z,53
2026-06-17T20:38:48.665984451Z,54
2026-06-17T20:38:52.666013239Z,55
2026-06-17T20:38:54.676168119Z,54
2026-06-17T20:38:58.676596755Z,55
2026-06-17T20:39:00.669888104Z,57
2026-06-17T20:39:02.694895436Z,54
2026-06-17T20:39:06.898265896Z,56
2026-06-17T20:39:08.670949779Z,55
2026-06-17T20:39:10.808570295Z,56
2026-06-17T20:39:12.705689986Z,55
2026-06-17T20:39:14.811295777Z,53
2026-06-17T20:39:16.668072588Z,56
2026-06-17T20:39:18.668047798Z,54
2026-06-17T20:39:20.66678465Z,55
2026-06-17T20:39:22.666834998Z,53
2026-06-17T20:39:24.67467875Z,59
2026-06-17T20:39:26.666370107Z,56
2026-06-17T20:39:28.668241875Z,54
2026-06-17T20:39:30.674983535Z,55
2026-06-17T20:39:32.705911799Z,53
2026-06-17T20:39:36.00553593Z,54
2026-06-17T20:39:36.665842255Z,57
2026-06-17T20:39:38.673423988Z,54
2026-06-17T20:39:40.665670025Z,56
2026-06-17T20:39:42.667523203Z,54
2026-06-17T20:39:44.67290409Z,55
2026-06-17T20:39:46.668722866Z,54
2026-06-17T20:39:48.71776743Z,55
2026-06-17T20:39:50.667802841Z,54
2026-06-17T20:39:52.666639769Z,55
2026-06-17T20:39:54.671741061Z,54
2026-06-17T20:39:56.666025349Z,56
2026-06-17T20:39:58.668595182Z,53
2026-06-17T20:40:04.670357008Z,55
2026-06-17T20:40:06.66977602Z,54
2026-06-17T20:40:08.666994842Z,52
2026-06-17T20:40:10.784216425Z,56
2026-06-17T20:40:12.827861375Z,54
2026-06-17T20:40:14.820476204Z,55
2026-06-17T20:40:16.983311303Z,53
2026-06-17T20:40:18.813445546Z,54
2026-06-17T20:40:20.822312341Z,55
2026-06-17T20:40:22.79028243Z,56
2026-06-17T20:40:24.730649521Z,54
2026-06-17T20:40:28.685523565Z,55
2026-06-17T20:40:30.668296848Z,54
2026-06-17T20:40:32.78041732Z,55
2026-06-17T20:40:34.785352979Z,53
2026-06-17T20:40:38.919462115Z,55
2026-06-17T20:40:42.691018299Z,54
2026-06-17T20:40:50.668382326Z,55
2026-06-17T20:40:52.669181123Z,52
2026-06-17T20:40:54.668795149Z,55
2026-06-17T20:40:56.666578091Z,54
2026-06-17T20:41:00.671307702Z,53
2026-06-17T20:41:02.671826454Z,58
2026-06-17T20:41:04.672776155Z,54
2026-06-17T20:41:08.667638287Z,55
2026-06-17T20:41:10.671645353Z,54
2026-06-17T20:41:12.668177943Z,56
2026-06-17T20:41:14.667711747Z,51
2026-06-17T20:41:16.671706542Z,53
2026-06-17T20:41:18.668485456Z,54
2026-06-17T20:41:20.673451635Z,53
2026-06-17T20:41:24.666176522Z,55
2026-06-17T20:41:26.669244456Z,54
2026-06-17T20:41:28.667777854Z,56
2026-06-17T20:41:30.667657824Z,54
2026-06-17T20:41:34.891127053Z,53
2026-06-17T20:41:37.081211141Z,54
2026-06-17T20:41:40.934907556Z,53
2026-06-17T20:41:43.022744577Z,54
2026-06-17T20:41:49.21576468Z,55
2026-06-17T20:41:53.134013362Z,53
2026-06-17T20:41:55.089403454Z,54
2026-06-17T20:41:58.833540221Z,53
2026-06-17T20:42:00.837937355Z,54
2026-06-17T20:42:02.777636895Z,53
2026-06-17T20:42:04.824628229Z,56
2026-06-17T20:42:08.815305153Z,52
2026-06-17T20:42:10.914747186Z,54
2026-06-17T20:42:12.732317993Z,56
2026-06-17T20:42:16.819475977Z,54
2026-06-17T20:42:18.829048596Z,55
2026-06-17T20:42:20.666053853Z,56
2026-06-17T20:42:22.668086992Z,55
2026-06-17T20:42:24.669632862Z,54
2026-06-17T20:42:26.730787369Z,56
2026-06-17T20:42:28.732748055Z,54
2026-06-17T20:42:32.784887662Z,55
2026-06-17T20:42:34.7227529Z,57
2026-06-17T20:42:36.674500021Z,59
2026-06-17T20:42:38.680476632Z,56
2026-06-17T20:42:42.015846989Z,54
2026-06-17T20:42:42.677324321Z,56
2026-06-17T20:42:44.670063853Z,55
2026-06-17T20:42:46.670091297Z,54
2026-06-17T20:42:48.666648976Z,55
2026-06-17T20:42:52.668309144Z,56
2026-06-17T20:42:56.670437677Z,55
2026-06-17T20:42:58.667991923Z,54
2026-06-17T20:43:00.727894927Z,55
2026-06-17T20:43:02.6668187Z,56
2026-06-17T20:43:04.666589112Z,54
2026-06-17T20:43:06.672727367Z,55
2026-06-17T20:43:08.66640022Z,54
2026-06-17T20:43:10.671305576Z,53
2026-06-17T20:43:12.667011382Z,55
2026-06-17T20:43:14.684040357Z,54
2026-06-17T20:43:16.672995386Z,53
2026-06-17T20:43:18.670338918Z,54
2026-06-17T20:43:20.669154143Z,56
2026-06-17T20:43:22.667524918Z,54
2026-06-17T20:43:26.668971358Z,53
2026-06-17T20:43:28.703655631Z,55
2026-06-17T20:43:30.66828338Z,56
2026-06-17T20:43:32.668641658Z,54
2026-06-17T20:43:36.668622783Z,55
2026-06-17T20:43:38.668302269Z,56
2026-06-17T20:43:40.671309499Z,55
2026-06-17T20:43:42.670333763Z,54
2026-06-17T20:43:46.675019196Z,56
2026-06-17T20:43:48.671015333Z,54
2026-06-17T20:43:52.669468028Z,56
2026-06-17T20:43:54.667004798Z,55
2026-06-17T20:43:56.66823649Z,54
2026-06-17T20:43:58.670216215Z,55
2026-06-17T20:44:00.668008491Z,56
2026-06-17T20:44:04.668730114Z,55
2026-06-17T20:44:08.668255701Z,54
2026-06-17T20:44:10.675259506Z,59
2026-06-17T20:44:12.671723035Z,55
2026-06-17T20:44:18.668135006Z,56
2026-06-17T20:44:26.666749091Z,55
2026-06-17T20:44:28.677459093Z,56
2026-06-17T20:44:30.668481276Z,54
2026-06-17T20:44:32.669062812Z,56
2026-06-17T20:44:34.667520467Z,53
2026-06-17T20:44:36.669758788Z,57
2026-06-17T20:44:38.668603135Z,54
2026-06-17T20:44:40.669626695Z,56
2026-06-17T20:44:44.673321646Z,54
2026-06-17T20:44:46.669162258Z,52
2026-06-17T20:44:48.668629463Z,57
2026-06-17T20:44:50.666402632Z,55
2026-06-17T20:44:52.670687656Z,56
2026-06-17T20:44:58.675026141Z,54
2026-06-17T20:45:00.667690562Z,57
2026-06-17T20:45:02.672458055Z,54
2026-06-17T20:45:04.671446376Z,57
2026-06-17T20:45:06.668850202Z,53
2026-06-17T20:45:08.66663757Z,55
2026-06-17T20:45:10.667644161Z,52
2026-06-17T20:45:12.668808472Z,59
2026-06-17T20:45:14.786913354Z,54
2026-06-17T20:45:16.716945056Z,55
2026-06-17T20:45:18.667305256Z,57
2026-06-17T20:45:20.668161926Z,54
2026-06-17T20:45:22.667146734Z,53
2026-06-17T20:45:24.67127033Z,55
2026-06-17T20:45:30.667494376Z,57
2026-06-17T20:45:32.673959733Z,54
2026-06-17T20:45:34.679305257Z,55
2026-06-17T20:45:36.67275311Z,53
2026-06-17T20:45:38.674430704Z,54
2026-06-17T20:45:40.668928443Z,56
2026-06-17T20:45:46.666467604Z,55
2026-06-17T20:45:48.672229742Z,58
2026-06-17T20:45:50.667911362Z,56
2026-06-17T20:45:52.666403714Z,53
2026-06-17T20:45:54.668965586Z,54
2026-06-17T20:45:56.666364125Z,55
2026-06-17T20:45:58.672988566Z,54
2026-06-17T20:46:08.668996377Z,53
2026-06-17T20:46:10.676160915Z,55
2026-06-17T20:46:12.670453777Z,54
2026-06-17T20:46:14.667303171Z,56
2026-06-17T20:46:16.66663646Z,55
2026-06-17T20:46:18.688192612Z,54
2026-06-17T20:46:20.785052119Z,55
2026-06-17T20:46:22.83008157Z,53
2026-06-17T20:46:26.667178542Z,54
2026-06-17T20:46:34.727883209Z,52
2026-06-17T20:46:36.66735822Z,54
2026-06-17T20:46:38.667066634Z,53
2026-06-17T20:46:40.73037394Z,54
2026-06-17T20:46:44.668087214Z,55
2026-06-17T20:46:46.670169849Z,54
2026-06-17T20:46:48.696016113Z,56
2026-06-17T20:46:50.885537591Z,54
2026-06-17T20:46:55.03530237Z,53
2026-06-17T20:46:56.669636782Z,52
2026-06-17T20:46:58.832879326Z,51
2026-06-17T20:47:00.91299002Z,54
2026-06-17T20:47:04.729886224Z,55
2026-06-17T20:47:06.668853586Z,54
2026-06-17T20:47:08.668909793Z,53
2026-06-17T20:47:12.684238896Z,56
2026-06-17T20:47:14.669582343Z,54
2026-06-17T20:47:20.670334586Z,56
2026-06-17T20:47:24.668897016Z,54
2026-06-17T20:47:26.672952652Z,56
2026-06-17T20:47:28.718820609Z,52
2026-06-17T20:47:30.667341753Z,51
2026-06-17T20:47:32.812808805Z,55
2026-06-17T20:47:34.821371719Z,56
2026-06-17T20:47:36.717864766Z,54
2026-06-17T20:47:38.715400883Z,55
2026-06-17T20:47:40.71636341Z,53
2026-06-17T20:47:42.670402421Z,54
2026-06-17T20:47:44.714611807Z,52
2026-06-17T20:47:46.67777492Z,55
2026-06-17T20:47:48.674001087Z,54
2026-06-17T20:47:50.705286859Z,53
2026-06-17T20:47:52.670814382Z,55
2026-06-17T20:47:54.668245621Z,54
2026-06-17T20:48:02.668810757Z,55
2026-06-17T20:48:04.671205306Z,54
2026-06-17T20:48:08.676603266Z,55
2026-06-17T20:48:12.668861792Z,52
2026-06-17T20:48:14.672497507Z,54
2026-06-17T20:48:16.674468324Z,53
2026-06-17T20:48:18.668985535Z,56
2026-06-17T20:48:20.675078554Z,54
2026-06-17T20:48:22.670643749Z,56
2026-06-17T20:48:24.668037634Z,54
2026-06-17T20:48:26.679281337Z,56
2026-06-17T20:48:28.712012429Z,54
2026-06-17T20:48:30.727211304Z,55
2026-06-17T20:48:34.675897477Z,53
2026-06-17T20:48:36.696570308Z,54
2026-06-17T20:48:38.672542687Z,53
2026-06-17T20:48:40.670487146Z,52
2026-06-17T20:48:42.670718484Z,56
2026-06-17T20:48:44.667988124Z,54
2026-06-17T20:48:46.669888366Z,56
2026-06-17T20:48:48.668448344Z,53
2026-06-17T20:48:50.676844946Z,54
2026-06-17T20:48:52.707668215Z,53
2026-06-17T20:48:54.684242463Z,54
2026-06-17T20:48:58.706909317Z,53
2026-06-17T20:49:00.70634719Z,59
2026-06-17T20:49:02.679330665Z,52
2026-06-17T20:49:04.922643799Z,56
2026-06-17T20:49:06.982330043Z,54
2026-06-17T20:49:08.819283393Z,53
2026-06-17T20:49:11.036725261Z,54
2026-06-17T20:49:14.879755265Z,55
2026-06-17T20:49:16.884856376Z,54
2026-06-17T20:49:18.918293107Z,52
2026-06-17T20:49:20.825590866Z,54
2026-06-17T20:49:22.74022707Z,53
2026-06-17T20:49:24.815621018Z,55
2026-06-17T20:49:26.726214662Z,54
2026-06-17T20:49:28.826927423Z,53
2026-06-17T20:49:34.738552635Z,55
2026-06-17T20:49:36.69331379Z,56
2026-06-17T20:49:38.920430611Z,53
2026-06-17T20:49:42.978615837Z,55
2026-06-17T20:49:45.088737008Z,52
2026-06-17T20:49:46.668747069Z,53
2026-06-17T20:49:54.812247621Z,52
2026-06-17T20:49:56.668397495Z,54
2026-06-17T20:49:58.785375659Z,52
2026-06-17T20:50:00.780880718Z,54
2026-06-17T20:50:04.670073156Z,53
2026-06-17T20:50:08.673556028Z,54
2026-06-17T20:50:10.670555251Z,53
2026-06-17T20:50:12.671012912Z,54
2026-06-17T20:50:14.673256574Z,53
2026-06-17T20:50:16.671242449Z,54
2026-06-17T20:50:18.667619177Z,53
2026-06-17T20:50:22.676905312Z,54
2026-06-17T20:50:24.671400249Z,51
2026-06-17T20:50:26.670686185Z,53
2026-06-17T20:50:30.668142797Z,54
2026-06-17T20:50:32.671455335Z,56
2026-06-17T20:50:34.674156239Z,57
2026-06-17T20:50:36.669823483Z,54
2026-06-17T20:50:38.669068561Z,57
2026-06-17T20:50:40.668254754Z,55
2026-06-17T20:50:42.667781273Z,54
2026-06-17T20:50:44.674684698Z,55
2026-06-17T20:50:46.671893306Z,54
2026-06-17T20:50:48.669050833Z,53
2026-06-17T20:50:50.668084777Z,54
2026-06-17T20:50:52.668592906Z,52
2026-06-17T20:50:54.671531617Z,53
2026-06-17T20:50:56.674593515Z,54
2026-06-17T20:51:00.672181462Z,55
2026-06-17T20:51:02.671388406Z,54
2026-06-17T20:51:04.668642772Z,52
2026-06-17T20:51:06.672086142Z,54
2026-06-17T20:51:08.672831723Z,55
2026-06-17T20:51:10.672441709Z,51
2026-06-17T20:51:12.672488082Z,53
2026-06-17T20:51:20.676379703Z,55
2026-06-17T20:51:22.669916864Z,54
